id_filme;title;data_lanc;budget;revenue;vote_average;vote_count;popularity;id_diretor
12312;Joe Somebody;2001-12-21;38000000;0;5.5;40;5.257009;58072.0
622;The Ninth Gate;1999-08-24;38000000;58401898;6.3;756;30.359164;3556.0
11306;Extreme Measures;1996-09-27;38000000;17380126;5.7;80;3.426555;10781.0
12508;Rock Star;2001-09-04;57000000;16991902;6.0;190;11.60815;18356.0
25793;Precious;2009-11-06;10000000;47536959;6.9;417;18.664624;20019.0
10534;White Squall;1996-02-02;38000000;10300000;6.3;86;10.047579;578.0
1091;The Thing;1982-06-25;15000000;19629760;7.8;1588;52.731379;11770.0
87421;Riddick;2013-09-02;38000000;98337295;6.2;2035;46.630062;28239.0
10871;Switchback;1997-10-31;37000000;6482195;5.8;52;4.131546;7671.0
13503;Texas Rangers;2001-11-30;0;0;5.4;19;5.641978;58712.0
13600;City of Ember;2008-10-07;55000000;17869048;6.2;605;23.465539;57193.0
68722;The Master;2012-09-07;32000000;28258060;7.0;701;25.682509;4762.0
14324;Virgin Territory;2007-12-17;38000000;5410749;4.3;75;6.760922;33317.0
14325;The Express;2008-10-10;40000000;9793496;7.1;71;3.87823;5501.0
299687;The 5th Wave;2016-01-14;38000000;109906372;5.6;1945;57.889964;111588.0
312221;Creed;2015-11-25;37000000;173567581;7.3;1915;57.773583;1056121.0
23168;The Town;2010-09-15;37000000;154026136;7.0;1468;24.218358;880.0
76494;What to Expect When You're Expecting;2012-05-17;40000000;79700000;5.8;594;27.009723;64045.0
4944;Burn After Reading;2008-09-05;37000000;163720069;6.5;1222;31.941347;1223.0
10488;Nim's Island;2008-04-03;37000000;100076342;5.6;330;14.353279;66218.0
96721;Rush;2013-09-02;38000000;90247624;7.7;2277;33.003828;6159.0
334;Magnolia;1999-12-08;37000000;48451803;7.5;825;30.993736;4762.0
23742;Cop Out;2010-02-26;30000000;55583804;5.3;511;25.825771;19303.0
259694;How to Be Single;2016-01-21;38000000;112343513;5.9;1201;46.078371;63820.0
62837;Dolphin Tale;2011-09-23;37000000;95404397;6.7;163;6.63839;1270.0
8966;Twilight;2008-11-20;37000000;392616625;5.8;3561;127.084938;19850.0
8470;John Q;2002-02-15;36000000;102244770;7.0;594;27.465433;11151.0
11001;Blue Streak;1999-09-17;65000000;117758500;6.1;352;16.865782;56911.0
138832;We're the Millers;2013-08-07;37000000;269994119;6.8;2972;100.348805;57633.0
16911;The Inhabited Island;2008-12-18;36500000;21834845;5.3;23;2.785832;80999.0
2163;Breakdown;1997-05-02;36000000;50159144;6.6;198;9.176339;7213.0
36670;Never Say Never Again;1983-10-07;36000000;160000000;5.8;338;23.380757;10930.0
23048;Hot Tub Time Machine;2010-03-26;36000000;64572262;6.0;894;33.926473;3227.0
227735;Dolphin Tale 2;2014-09-12;36000000;52424533;6.7;96;6.967857;1270.0
2155;Reindeer Games;2000-02-25;42000000;32168970;5.4;173;11.470135;13776.0
8409;A Man Apart;2003-04-04;36000000;44350926;5.8;258;19.854932;37932.0
222936;Aloha;2015-05-27;37000000;26250020;5.2;692;29.652536;11649.0
31908;Ghosts of Mississippi;1996-12-20;0;0;6.2;40;8.102925;3026.0
10219;Snow Falling on Cedars;1999-12-22;0;0;6.3;32;2.79483;33433.0
48171;The Rite;2011-01-28;37000000;96047633;5.8;556;11.492474;29605.0
782;Gattaca;1997-09-07;36000000;12532777;7.5;1808;70.398356;8685.0
75531;Isn't She Great;2000-01-28;36000000;3003296;4.6;14;1.068453;41550.0
11802;Space Chimps;2008-07-17;37000000;63800345;5.2;99;6.293217;71267.0
9776;Head of State;2003-01-01;0;0;5.3;71;3.457194;2632.0
18785;The Hangover;2009-06-05;35000000;459270619;7.2;6173;82.21166;57130.0
365222;Ip Man 3;2015-12-19;36000000;156844753;6.5;379;19.167377;63571.0
817;Austin Powers: The Spy Who Shagged Me;1999-06-08;33000000;310940086;6.2;1011;18.316151;6737.0
268;Batman;1989-06-23;35000000;411348924;7.0;2096;44.104469;510.0
45054;There Be Dragons;2011-03-25;0;0;5.9;27;6.668679;8965.0
943;Lethal Weapon 3;1992-05-15;35000000;321731527;6.4;811;36.172182;7187.0
22881;The Blind Side;2009-11-20;29000000;309208309;7.2;1597;25.767395;54040.0
10054;Spy Kids;2001-03-18;35000000;147934180;5.5;867;21.543389;2294.0
51540;Horrible Bosses;2011-07-08;35000000;117000000;6.5;2277;50.309843;71600.0
44264;True Grit;2010-12-22;38000000;252276927;7.2;1668;49.292384;1223.0
350;The Devil Wears Prada;2006-06-30;35000000;326551094;7.0;3088;83.893257;5065.0
152;Star Trek: The Motion Picture;1979-12-06;35000000;139000000;6.2;530;24.616634;1744.0
109431;Identity Thief;2013-02-07;35000000;173965010;5.6;1645;34.005726;71600.0
1598;Cape Fear;1991-11-15;35000000;182300000;7.0;675;27.714043;1032.0
8065;21;2008-03-27;35000000;69823199;6.5;1375;45.149948;36797.0
271718;Trainwreck;2015-07-17;35000000;140795793;5.9;1181;72.774941;41039.0
11638;Guess Who;2005-03-25;35000000;68915888;5.5;225;3.74263;70777.0
409;The English Patient;1996-11-14;27000000;231976425;7.0;542;29.381878;2239.0
2118;L.A. Confidential;1997-09-19;35000000;126216940;7.7;1310;24.860326;323.0
11459;Sky High;2005-07-29;35000000;86369815;5.8;550;11.041659;64151.0
10806;In & Out;1997-09-10;35000000;0;6.3;177;11.897925;7908.0
9348;Species;1995-07-07;35000000;113374103;5.5;453;23.607071;21370.0
377;A Nightmare on Elm Street;1984-11-14;1800000;25504513;7.2;1180;38.204158;5140.0
8843;The Cell;2000-08-17;33000000;104155843;6.0;436;25.413955;56512.0
9313;The Man in the Iron Mask;1998-03-12;0;0;6.3;1018;28.98027;2460.0
39486;Secretariat;2010-08-20;35000000;60251371;6.8;103;9.525037;2460.0
1273;TMNT;2007-03-23;34000000;95608995;6.0;345;18.39217;19499.0
13920;Radio;2003-10-24;32000000;52277485;6.8;141;9.254647;53178.0
50544;Friends with Benefits;2011-07-21;35000000;150483765;6.5;2237;40.526587;82511.0
325133;Neighbors 2: Sorority Rising;2016-05-04;35000000;108758521;5.6;1462;50.179171;52934.0
140823;Saving Mr. Banks;2013-11-16;35000000;112544580;7.3;1226;31.957947;54040.0
1883;Malcolm X;1992-11-18;34000000;48169908;7.2;370;19.822791;5281.0
89492;This Is 40;2012-12-20;35000000;88058786;5.6;896;38.429648;41039.0
22949;Old Dogs;2009-11-24;35000000;92219310;5.2;210;13.707843;68573.0
12437;Underworld: Rise of the Lycans;2009-01-22;35000000;91353501;6.2;1428;51.927471;3964.0
2959;License to Wed;2007-07-04;35000000;69307224;5.2;253;14.503568;29009.0
9957;The Benchwarmers;2006-04-07;0;0;5.2;242;6.74556;17494.0
11648;Must Love Dogs;2005-07-21;30000000;58405313;5.8;140;11.120167;70738.0
9366;Donnie Brasco;1997-02-27;35000000;41954997;7.4;1147;40.370442;10723.0
1576;Resident Evil;2002-03-15;33000000;102984862;6.4;2065;40.715623;4014.0
609;Poltergeist;1982-06-04;10700000;122200000;7.0;794;36.230204;10051.0
5516;The Ladykillers;2004-03-25;0;0;6.0;415;23.666229;1223.0
13051;Max Payne;2008-10-15;35000000;85416905;5.2;613;25.903237;12028.0
49530;In Time;2011-10-27;40000000;173930596;6.7;3417;60.231382;8685.0
34806;The Back-Up Plan;2010-04-23;35000000;77477008;5.7;458;18.38292;113225.0
49022;Something Borrowed;2011-05-05;35000000;59901913;5.9;296;14.029012;65734.0
11469;Black Knight;2001-11-21;0;0;5.1;287;15.913783;40243.0
23479;The Bad News Bears;1976-04-07;35000000;35323292;6.9;97;6.889633;12964.0
11667;Street Fighter;1994-12-22;35000000;99423521;4.1;325;19.286099;1726.0
423;The Pianist;2002-09-24;35000000;120072577;8.0;1864;50.587541;3556.0
2447;The Nativity Story;2006-12-01;35000000;0;6.4;35;3.721272;19850.0
10066;House of Wax;2005-04-30;40000000;68766121;5.5;677;17.157738;59521.0
2288;Closer;2004-12-01;27000000;115505027;6.7;811;22.636908;5342.0
88794;J. Edgar;2011-11-09;35000000;84606030;6.0;741;28.069419;190.0
13515;Mirrors;2008-08-15;35000000;72436439;6.0;485;19.774543;59291.0
11979;Queen of the Damned;2002-02-10;35000000;45479110;5.4;239;11.644243;28741.0
169;Predator 2;1990-11-20;35000000;57120318;5.9;730;27.934978;2042.0
8090;Untraceable;2008-01-22;35000000;32483410;5.9;238;12.677505;17812.0
11622;Blast from the Past;1999-02-12;35000000;40263020;6.3;245;8.737058;28904.0
3604;Flash Gordon;1980-09-01;35000000;27107960;6.1;233;12.343507;17281.0
9541;Jersey Girl;2004-03-25;35000000;36098382;5.8;325;14.699342;19303.0
94348;Alex Cross;2012-10-18;45000000;30353232;5.1;300;14.513243;18878.0
8197;Midnight in the Garden of Good and Evil;1997-11-21;35000000;25105255;6.3;157;5.525544;190.0
336004;Heist;2015-11-13;8900000;4100000;5.6;318;15.079993;90812.0
35019;Nanny McPhee and the Big Bang;2010-03-26;35000000;93246388;6.0;436;23.835055;113600.0
10410;Hoffa;1992-12-25;35000000;0;6.1;81;5.926966;518.0
8836;The X Files: I Want to Believe;2008-07-24;30000000;68369434;5.5;523;25.454549;12524.0
14442;Ella Enchanted;2004-04-09;31000000;27388767;5.9;437;22.71592;62514.0
321741;Concussion;2015-11-12;35000000;50363790;7.0;823;35.120736;1192754.0
59965;Abduction;2011-09-22;35000000;82087155;5.6;961;19.893646;6482.0
14175;Valiant;2005-03-25;35000000;19478106;5.2;235;14.051852;80691.0
11004;Wonder Boys;2000-02-22;35000000;0;6.9;161;9.011729;323.0
11918;Superhero Movie;2008-03-27;35000000;25871834;4.9;379;19.088655;35796.0
98357;Broken City;2013-01-18;56000000;19701164;5.7;593;29.490057;11448.0
10012;Cursed;2005-02-25;35000000;19294901;5.1;167;11.195593;5140.0
49526;Premium Rush;2012-08-24;35000000;31083599;6.2;832;17.709888;508.0
268920;Hot Pursuit;2015-05-08;35000000;51680201;5.4;647;18.262017;29214.0
9093;The Four Feathers;2002-09-08;35000000;29882645;6.5;159;10.10364;37630.0
119283;Parker;2013-01-23;35000000;46216641;5.7;1455;28.670477;18596.0
11823;Wimbledon;2004-09-13;31000000;41512007;6.0;293;16.736734;33315.0
35169;Furry Vengeance;2010-04-02;35000000;39340177;4.6;149;13.668633;11873.0
118957;Bait;2012-09-05;30000000;0;5.3;191;9.780588;64163.0
849;Krull;1983-07-29;27000000;16519460;5.8;129;9.904881;12804.0
4515;Lions for Lambs;2007-10-22;35000000;63215872;6.0;216;9.789027;4135.0
18886;Flight of the Intruder;1991-01-18;35000000;0;5.7;31;6.81729;8328.0
6575;Walk Hard: The Dewey Cox Story;2007-12-21;35000000;18317151;6.6;212;10.73522;51851.0
6440;The Shipping News;2001-12-18;0;0;6.4;108;11.1399;5306.0
13496;American Outlaws;2001-08-17;35000000;13678913;5.7;55;6.727949;56911.0
18320;The Young Victoria;2009-03-04;35000000;27409889;7.0;322;16.343317;69371.0
22787;Whiteout;2009-09-09;40000000;12206028;5.3;220;14.818718;58498.0
8967;The Tree of Life;2011-05-18;32000000;54674226;6.5;987;43.862456;30715.0
37498;Knock Off;1998-09-04;33000000;0;4.7;64;2.706207;26760.0
144336;Sabotage;2014-03-28;35000000;17508518;5.5;555;27.903999;19769.0
9616;The Order;2003-09-05;35000000;11560806;4.8;91;3.746806;4723.0
13056;Punisher: War Zone;2008-12-05;20500000;10089373;5.6;294;17.112498;56359.0
14113;Zoom;2006-08-11;35000000;12506188;4.9;135;10.304172;18357.0
285783;The Walk;2015-09-30;35000000;61181942;6.9;1121;37.335721;24.0
49478;Warriors of Virtue;1997-05-02;0;0;4.7;9;0.912395;17268.0
9726;A Good Year;2006-09-09;35000000;42064105;6.5;357;16.782471;578.0
20763;Radio Flyer;1992-02-21;35000000;4651977;6.6;53;3.503408;7187.0
9702;Bound by Honor;1993-02-05;35000000;0;7.7;115;9.122828;18596.0
9311;Smilla's Sense of Snow;1997-02-13;35000000;0;6.6;60;5.419181;19684.0
9280;Femme Fatale;2002-11-06;35000000;16838910;6.2;142;9.07278;1150.0
26843;Lion of the Desert;1981-04-17;35000000;0;7.4;34;2.864979;66203.0
11876;The Horseman on the Roof;1995-09-20;35000000;15000000;6.7;25;2.877488;25950.0
22267;Ride with the Devil;1999-11-24;38000000;635096;6.6;49;5.516207;1614.0
45958;Biutiful;2010-10-20;0;25147786;7.0;291;13.930763;223.0
1969;Bandidas;2006-01-18;35000000;10496317;5.8;307;20.27704;20307.0
310706;Black Water Transit;2009-05-13;0;0;0.0;0;0.126738;814.0
198663;The Maze Runner;2014-09-10;34000000;348319861;7.0;5371;131.815575;1179066.0
239573;Unfinished Business;2015-03-05;35000000;14431253;5.0;320;16.832312;1375201.0
10436;The Age of Innocence;1993-09-17;34000000;32255440;7.0;169;9.133747;1032.0
1381;The Fountain;2006-09-06;35000000;15304890;6.8;827;24.606012;6431.0
2162;Chill Factor;1999-09-01;70000000;11263966;5.3;29;3.276912;22100.0
127493;Stolen;2012-05-17;35000000;2106557;5.1;344;16.830184;12786.0
12429;Ponyo;2008-07-19;41677699;187479518;7.5;926;39.58676;608.0
228205;The Longest Ride;2015-04-09;34000000;63013281;7.3;1064;41.946523;66121.0
2900;The Astronaut's Wife;1999-08-26;75000000;19598588;5.4;254;20.697556;29524.0
21311;I Dreamed of Africa;2000-05-05;34000000;0;5.3;18;1.656695;58220.0
77875;Playing for Keeps;2012-11-29;35000000;0;5.4;240;17.932561;20646.0
192136;Mandela: Long Walk to Freedom;2013-12-06;35000000;27330000;6.5;224;15.50957;71570.0
18254;Reds;1981-12-25;32000000;40382659;7.1;67;4.602185;6449.0
881;A Few Good Men;1992-12-11;40000000;243240178;7.1;877;40.379966;3026.0
10877;Exit Wounds;2001-03-13;50000000;79958599;5.3;110;12.601306;10765.0
9600;Big Momma's House;2000-05-31;30000000;173959438;5.6;506;24.389194;1215.0
202575;Thunder and the House of Magic;2013-12-24;34000000;0;6.3;121;12.867326;76100.0
71469;The Darkest Hour;2011-12-22;30000000;64626786;4.8;469;23.328823;10855.0
85446;Step Up Revolution;2012-07-26;33000000;140470746;6.7;663;29.775441;932088.0
326;Snakes on a Plane;2006-08-06;33000000;62022014;5.1;497;19.642328;4755.0
10685;The Watcher;2000-09-08;33000000;0;4.9;110;7.339908;66604.0
7220;The Punisher;2004-04-15;33000000;54700105;6.1;766;35.099611;876.0
9763;Goal!: The Dream Begins;2005-06-06;30000000;27610873;6.6;238;16.541791;33279.0
72387;Safe;2012-04-16;30000000;40346186;6.3;799;31.92695;52358.0
12596;Pushing Tin;1999-04-23;33000000;0;5.7;116;9.060642;10723.0
1892;Return of the Jedi;1983-05-23;32350000;572700000;7.9;4665;46.509071;19800.0
13460;Doomsday;2008-03-14;30000000;22211426;5.8;363;21.538222;57581.0
8055;The Reader;2008-12-10;32000000;113019290;7.2;813;33.923786;468.0
50647;Wanderlust;2012-02-23;35000000;24159934;5.3;394;20.908494;22214.0
10719;Elf;2003-10-09;32000000;173398518;6.4;987;16.901954;15277.0
9294;Phenomenon;1996-07-05;32000000;152036382;6.2;323;15.039407;12962.0
11888;Snow Dogs;2002-01-18;33000000;0;5.3;185;13.655735;13581.0
9647;Scrooged;1988-11-22;0;60328000;6.7;390;21.620317;7187.0
9353;Nacho Libre;2006-06-16;32000000;80197993;5.6;359;14.642055;53925.0
55721;Bridesmaids;2011-04-28;32500000;288383523;6.5;1661;17.107065;116805.0
109414;This Is the End;2013-06-12;32000000;126041322;6.3;2359;38.21708;19274.0
10307;Stigmata;1999-09-10;29000000;50041732;6.0;242;14.993169;11809.0
11978;Men of Honor;2000-09-13;32000000;48814909;7.0;544;24.147269;66121.0
22907;Takers;2010-08-26;32000000;69055695;6.0;394;18.47242;97026.0
87567;The Big Wedding;2013-04-25;35000000;21819348;5.7;414;18.84332;52599.0
38322;Big Mommas: Like Father, Like Son;2011-02-16;32000000;83615414;5.3;313;15.901137;61175.0
45612;Source Code;2011-03-30;32000000;147332697;7.1;2699;59.19888;81850.0
7305;Alive;1993-01-15;32000000;36733909;6.7;374;14.48851;664.0
3594;The Number 23;2007-02-23;30000000;77566815;6.3;1018;23.197408;5572.0
157841;The Young and Prodigious T.S. Spivet;2013-10-16;33000000;9494789;6.7;232;10.651202;2419.0
11519;1941;1979-12-13;35000000;31755742;5.6;143;10.032626;488.0
12920;Dreamer: Inspired By a True Story;2005-09-10;0;0;6.3;67;6.048743;53176.0
59;A History of Violence;2005-09-23;32000000;60740827;6.9;832;34.628738;224.0
9335;Transporter 2;2005-08-02;32000000;85167639;6.2;1061;47.5612;18865.0
12106;The Quick and the Dead;1995-02-09;32000000;18552460;6.3;427;16.473355;7623.0
11141;Laws of Attraction;2004-04-04;28000000;30016165;5.6;104;6.201404;7791.0
8649;Bringing Out the Dead;1999-10-22;32000000;0;6.6;225;15.560918;1032.0
31867;Repo Men;2010-03-18;32000000;18409891;6.2;620;25.799697;114404.0
10253;Dragon Wars: D-War;2007-02-08;70000000;53587404;4.0;104;4.822033;64331.0
3587;Bogus;1996-09-06;32000000;0;5.4;44;3.379454;13563.0
124459;The Incredible Burt Wonderstone;2013-03-14;30000000;27437881;5.3;724;26.9385;93419.0
24662;Cats Don't Dance;1997-03-26;32000000;3566637;7.1;24;4.098444;61411.0
32274;Cradle Will Rock;1999-12-10;0;0;7.2;18;4.901553;504.0
182;The Good German;2006-12-08;32000000;5914908;5.9;86;5.347936;1884.0
5494;George and the Dragon;2004-03-28;32000000;0;5.0;13;4.120549;43673.0
28;Apocalypse Now;1979-08-15;31500000;89460381;8.0;2055;49.973462;1776.0
38073;Going the Distance;2010-09-01;32000000;42045846;6.0;262;13.611544;96439.0
2054;Mr. Holland's Opus;1995-12-29;0;106269971;6.9;113;6.775294;18356.0
302156;Criminal;2016-04-14;31500000;14708696;5.7;557;27.891012;81476.0
606;Out of Africa;1985-12-20;31000000;128499205;7.0;279;13.864975;2226.0
87502;Flight;2012-11-02;31000000;161772375;6.5;2415;42.213765;24.0
698;Moonraker;1979-06-26;34000000;210308099;5.9;541;29.887404;10076.0
120467;The Grand Budapest Hotel;2014-02-26;30000000;174600318;8.0;4519;74.417456;5655.0
11313;Hearts in Atlantis;2001-09-07;31000000;24185781;6.4;131;7.06762;33433.0
6488;Arachnophobia;1990-08-09;31000000;53208180;6.2;433;15.895661;664.0
10559;Frequency;2000-04-28;31000000;68106245;7.0;462;19.258041;17812.0
296099;Vacation;2015-07-28;31000000;104384188;6.2;1195;47.753598;52935.0
8012;Get Shorty;1995-10-20;30250000;115101622;6.4;302;15.585138;5174.0
1574;Chicago;2002-12-26;45000000;306776732;6.9;677;32.217425;17633.0
9032;Big Daddy;1999-06-25;34200000;234801895;6.1;875;34.86859;17494.0
2770;American Pie 2;2001-08-10;30000000;287553595;6.0;1344;36.432598;7409.0
862;Toy Story;1995-10-30;30000000;373554033;7.7;5269;73.640445;7879.0
1637;Speed;1994-06-09;30000000;350448145;6.8;1783;49.526736;2209.0
72570;The Vow;2012-02-05;30000000;196114570;7.0;1293;26.780961;566328.0
27569;Extraordinary Measures;2010-01-21;31000000;15134293;6.0;89;6.487344;56717.0
10637;Remember the Titans;2000-09-29;30000000;136706683;7.4;821;25.996219;52358.0
1669;The Hunt for Red October;1990-03-02;30000000;199200000;7.2;957;46.212155;1090.0
132363;The Butler;2013-08-16;25000000;115922175;7.2;1101;32.105328;20019.0
9472;DodgeBall: A True Underdog Story;2004-06-18;20000000;167722310;6.2;981;41.156217;57633.0
2907;The Addams Family;1991-11-22;30000000;191502426;6.7;848;37.179547;5174.0
9273;Ace Ventura: When Nature Calls;1995-11-10;30000000;212385533;6.1;1099;34.391792;4489.0
9880;The Princess Diaries;2001-08-03;37000000;165335153;6.5;1023;40.176265;1201.0
2925;The First Wives Club;1996-09-20;26000000;116400000;6.5;166;10.704596;28904.0
807;Se7en;1995-09-22;33000000;327311859;8.1;5765;79.579532;7467.0
17654;District 9;2009-08-05;30000000;210819611;7.3;3382;63.13678;82194.0
11836;The SpongeBob SquarePants Movie;2004-11-14;30000000;140161792;6.7;574;27.870755;70651.0
322;Mystic River;2003-10-07;25000000;156822020;7.6;1422;31.242999;190.0
70;Million Dollar Baby;2004-12-15;30000000;216763646;7.7;2439;70.456012;190.0
9535;Analyze This;1999-03-05;80000000;176885658;6.4;503;29.415229;1524.0
11036;The Notebook;2004-06-25;29000000;115603229;7.7;3067;55.109138;11151.0
6557;27 Dresses;2008-01-10;30000000;160259319;6.1;978;30.695228;29214.0
18126;Hannah Montana: The Movie;2009-04-10;35000000;155545279;6.0;449;13.788422;36804.0
16340;Rugrats in Paris: The Movie;2000-09-14;30;103;6.0;100;4.590277;80540.0
10333;The Prince of Tides;1991-12-25;30000000;74787599;5.9;56;3.845231;10400.0
4476;Legends of the Fall;1994-12-16;30000000;160638883;7.2;619;26.952727;9181.0
22947;Up in the Air;2009-09-05;25000000;163670000;6.7;1205;33.704181;52443.0
2755;About Schmidt;2002-12-13;30000000;105834556;6.7;362;19.925026;13235.0
82654;Warm Bodies;2013-01-31;35000000;116980662;6.4;2652;43.742241;56661.0
59967;Looper;2012-09-26;30000000;47042000;6.6;4697;46.377628;67367.0
16300;Down to Earth;2001-02-16;0;0;4.9;95;9.166658;3288.0
9598;Babe;1995-07-18;30000000;254134910;6.0;733;34.36645;58137.0
82696;Hope Springs;2012-08-07;30000000;114281051;5.8;284;12.967137;5065.0
9870;Forgetting Sarah Marshall;2008-04-17;30000000;105173115;6.4;1172;50.670253;52934.0
8292;Four Brothers;2005-08-11;45000000;92374674;6.7;607;24.694551;6482.0
8780;Baby Mama;2008-04-23;30000000;63833449;5.8;205;11.409124;14172.0
9715;Hope Floats;1998-05-29;0;0;5.8;81;7.922716;2178.0
10521;Bride Wars;2009-01-09;30000000;114663461;5.9;856;33.385429;17046.0
10762;Without a Paddle;2004-08-20;19000000;69631118;5.3;214;8.584398;32593.0
10096;13 Going on 30;2004-04-13;37000000;96455697;6.3;1204;41.569541;17046.0
59436;Midnight in Paris;2011-05-11;30000000;151119219;7.4;1990;43.753585;1243.0
227783;The Nut Job;2014-01-17;0;0;5.5;319;18.568021;1262197.0
4133;Blow;2001-04-04;53000000;83282296;7.4;1317;28.350529;34849.0
10207;Message in a Bottle;1999-02-22;80000000;118880016;5.8;196;10.81051;46085.0
172;Star Trek V: The Final Frontier;1989-06-09;30000000;70200000;5.6;376;19.578249;1748.0
21972;Like Mike;2002-07-03;30000000;0;5.7;100;5.73667;79656.0
36593;The Naked Gun 33⅓: The Final Insult;1994-03-18;30000000;51132598;6.3;521;28.624038;13426.0
707;A View to a Kill;1985-05-24;30000000;152427960;6.0;506;27.230493;10179.0
533;The Curse of the Were-Rabbit;2005-09-04;30000000;192452832;6.8;643;30.380747;7314.0
